"event","vol","dur","avg_int","max_int","start","end","delta","year","RI","peak_out","peak_baseline","vol_out","vol_baseline","sub_peak","sub_vol","peak_red","vol_red","city","soil","ratio","rain"
46,0.09,2,0.045,0.09,2004-06-26 13:00:00,2004-06-26 14:00:00,20,2004,NA,0.768872857093811,0.896008789539337,19.5286469459534,8.65820976532996,59.3259440268655,61.9763375871589,14.1891389827649,-125.5506331592,"Colorado_Springs","med",0.1,"Wet"
47,2.49,8,0.31125,2.49,2004-06-27 10:00:00,2004-06-27 17:00:00,20,2004,11.1428571428571,302.996185302734,304.315246582031,1903.97349733114,1978.22467022762,0.510034026943015,3.52196421918624,0.433452248650745,3.75342467485916,"Colorado_Springs","med",0.1,"Wet"
48,0.17,6,0.0283333333333333,0.17,2004-06-30 12:00:00,2004-06-30 17:00:00,67,2004,NA,1.25875604152679,2.03143739700317,48.4096176028252,44.1351869106293,63.2350164911872,64.3328797995309,38.0361883962685,-9.68485915977046,"Colorado_Springs","med",0.1,"Wet"
49,0.06,2,0.03,0.06,2004-07-01 19:00:00,2004-07-01 20:00:00,26,2004,NA,0.93932580947876,0.599445104598999,25.8718796372414,14.2601219415665,64.3901520265386,64.4399949661512,-56.6992210416207,-81.4281795292934,"Colorado_Springs","med",0.1,"Wet"
51,0.41,3,0.136666666666667,0.41,2004-07-09 18:00:00,2004-07-09 20:00:00,124,2004,NA,1.23786151409149,12.3788061141968,22.0043951412663,80.4733626707421,51.6162408868673,55.8734454200201,90.0001542743946,72.6562996611716,"Colorado_Springs","med",0.1,"Wet"
53,0.16,3,0.0533333333333333,0.16,2004-07-15 16:00:00,2004-07-15 18:00:00,76,2004,NA,50.3748893737793,49.1818466186523,616.436773299007,672.225524527297,0.254234130002179,12.0157699931513,-2.42577869102314,8.29911230572814,"Colorado_Springs","med",0.1,"Wet"
54,1.39,11,0.126363636363636,1.39,2004-07-16 12:00:00,2004-07-16 22:00:00,18,2004,NA,50.3748893737793,49.1818466186523,661.708857707679,695.892641544109,0.254234130002179,9.71624169731478,-2.42577869102314,4.91222090818203,"Colorado_Springs","med",0.1,"Wet"
55,0.11,4,0.0275,0.11,2004-07-17 14:00:00,2004-07-17 17:00:00,16,2004,NA,1.80380856990814,2.79588508605957,61.0149796009064,64.5277216434479,61.7166962937889,63.7157944830321,35.4834510580558,5.44377199919035,"Colorado_Springs","med",0.1,"Wet"
56,0.01,1,0.01,0.01,2004-07-19 20:00:00,2004-07-19 20:00:00,51,2004,NA,0.942910075187683,0.670347213745117,23.4006853103638,15.9478088021278,0.813211646769984,0.813211646769984,-40.6599529100454,-46.7329186141329,"Colorado_Springs","med",0.1,"Wet"
58,0.25,3,0.0833333333333333,0.25,2004-07-22 22:00:00,2004-07-23 00:00:00,8,2004,NA,1.48124670982361,8.09237957000732,32.1711449623108,46.076709125191,52.4558487606508,55.4663843044378,81.6957830881595,30.1791608534772,"Colorado_Springs","med",0.1,"Wet"
59,1.45,41,0.0353658536585366,1.45,2004-07-23 15:00:00,2004-07-25 07:00:00,15,2004,NA,36.3619117736816,47.946117401123,729.627145051956,823.069859653711,0.15325710547031,18.0815298247799,24.1608836238533,11.3529506038612,"Colorado_Springs","med",0.1,"Wet"
60,0.2,4,0.05,0.2,2004-07-28 15:00:00,2004-07-28 18:00:00,80,2004,NA,1.82275092601776,6.57756757736206,160.0002425313,144.428948104382,53.3284384625537,57.5904915250379,72.2883740139577,-10.7812835524249,"Colorado_Springs","med",0.1,"Wet"
61,0.02,1,0.02,0.02,2004-07-29 14:00:00,2004-07-29 14:00:00,20,2004,NA,1.08507311344147,0.833087503910065,26.9922306537628,20.2915169596672,0.813211646769984,0.813211646769984,-30.2471959246439,-33.0222413012019,"Colorado_Springs","med",0.1,"Wet"
62,0.29,11,0.0263636363636364,0.29,2004-08-04 15:00:00,2004-08-05 01:00:00,145,2004,NA,1.45584058761597,4.65311431884766,54.7994770407677,42.8274611165398,55.7108191406307,58.5202733514902,68.7125549071722,-27.9540640797041,"Colorado_Springs","med",0.1,"Wet"
63,0.88,4,0.22,0.88,2004-08-05 16:00:00,2004-08-05 19:00:00,15,2004,NA,64.1233291625977,64.3190994262695,502.267357409,536.90878584981,0.362747400543967,10.732155067577,0.304373452704031,6.45201370396266,"Colorado_Springs","med",0.1,"Wet"
64,0.4,2,0.2,0.4,2004-08-06 14:00:00,2004-08-06 15:00:00,19,2004,NA,18.0769462585449,31.0201873779297,138.579402685165,180.776867747307,-0.418594383763925,26.6968074017533,41.7252190055875,23.3422924005553,"Colorado_Springs","med",0.1,"Wet"
65,0.17,2,0.085,0.17,2004-08-07 13:00:00,2004-08-07 14:00:00,22,2004,NA,2.03317832946777,6.10494565963745,46.9274742603302,61.5366183519363,52.5851216113481,54.5962365056356,66.6962092241044,23.7405702212209,"Colorado_Springs","med",0.1,"Wet"
67,0.23,7,0.0328571428571429,0.23,2004-08-10 15:00:00,2004-08-10 21:00:00,20,2004,NA,1.79892134666443,6.01905345916748,60.1377975940704,60.9673002958298,51.4986463062918,53.1527306035226,70.1128863721166,1.36056984274253,"Colorado_Springs","med",0.1,"Wet"
68,0.01,1,0.01,0.01,2004-08-11 13:00:00,2004-08-11 13:00:00,16,2004,NA,1.02426362037659,0.795795619487762,24.9635677337646,18.6881888508797,0.813211646769984,0.813211646769984,-28.7093815665742,-33.5793849952966,"Colorado_Springs","med",0.1,"Wet"
69,0.08,2,0.04,0.08,2004-08-14 17:00:00,2004-08-14 18:00:00,76,2004,NA,0.638040959835052,0.668292284011841,64.8503557741642,7.27905306732282,64.7808988930488,65.4340885685985,4.52666069929551,-790.917474764553,"Colorado_Springs","med",0.1,"Wet"
70,1.45,21,0.0690476190476191,1.45,2004-08-18 12:00:00,2004-08-19 08:00:00,90,2004,NA,21.9572906494141,32.7137413024902,521.204183656722,595.140731993029,0.0274141877118321,16.4816562879461,32.8805273405319,12.4233722146198,"Colorado_Springs","med",0.1,"Wet"
71,0.02,1,0.02,0.02,2004-08-19 16:00:00,2004-08-19 16:00:00,8,2004,NA,2.05202984809875,1.95554995536804,48.4204436540604,45.6889216899872,0.813211646769984,0.813211646769984,-4.93364500691341,-5.97852140745926,"Colorado_Springs","med",0.1,"Wet"
72,0.08,2,0.04,0.08,2004-08-20 18:00:00,2004-08-20 19:00:00,26,2004,NA,1.52523672580719,2.1334023475647,41.9735406637192,41.8311358690262,64.2308559982983,65.1780740766262,28.5068413115667,-0.340427750130583,"Colorado_Springs","med",0.1,"Wet"
73,0.84,2,0.42,0.84,2004-08-21 15:00:00,2004-08-21 16:00:00,20,2004,NA,108.249053955078,110.769332885742,497.214511632919,558.351074576378,0.238502859936271,6.37899285961171,2.27524971488608,10.9494842451665,"Colorado_Springs","med",0.1,"Wet"
74,0.35,2,0.175,0.35,2004-08-22 15:00:00,2004-08-22 16:00:00,23,2004,NA,6.75539588928223,19.1464023590088,84.7109497785568,131.615103006363,-1.32364557922285,33.1844782650418,64.717152796574,35.6373639167676,"Colorado_Springs","med",0.1,"Wet"
75,0.3,4,0.075,0.3,2004-08-27 14:00:00,2004-08-27 17:00:00,118,2004,NA,2.27214455604553,6.49440479278564,55.8987486958504,75.1995475888252,54.4000177572473,57.503476508215,65.0138137590444,25.6661103847425,"Colorado_Springs","med",0.1,"Wet"
78,0.33,16,0.020625,0.33,2004-09-21 11:00:00,2004-09-22 02:00:00,160,2004,NA,0.0923062860965729,2.54067540168762,2.81440914773066,46.0257941500022,63.6828105987725,65.2946026079445,96.3668603224458,93.8851481007406,"Colorado_Springs","med",0.1,"Wet"
87,0.25,23,0.0108695652173913,0.25,2004-11-13 02:00:00,2004-11-14 00:00:00,50,2004,NA,0.0701738446950912,1.04072463512421,1.19394791061131,32.5970330618766,65.083753722592,65.6991222092463,93.2572130680162,96.3372497480218,"Colorado_Springs","med",0.1,"Wet"
89,0.32,15,0.0213333333333333,0.32,2004-11-20 13:00:00,2004-11-21 03:00:00,52,2004,NA,0.313256174325943,2.43792319297791,7.00333764808147,53.9356124910082,56.8083386895785,62.7942038146462,87.1506955088563,87.0153738418211,"Colorado_Springs","med",0.1,"Wet"
92,0.21,14,0.015,0.21,2004-12-21 20:00:00,2004-12-22 09:00:00,575,2004,NA,0.0352769047021866,0.873262047767639,0.335726657390751,27.8338311387743,65.8212116508595,65.8365385199248,95.9603300301019,98.793818013349,"Colorado_Springs","med",0.1,"Wet"
1,0.01,1,0.01,0.01,2005-01-04 21:00:00,2005-01-04 21:00:00,NA,2005,NA,0.593151569366455,0.593150436878204,14.6166677474976,14.628216445446,0.813211646769984,0.813211646769984,-0.000190927660222724,0.0789480931699715,"Colorado_Springs","high",0.1,"Dry"
2,0.15,10,0.015,0.15,2005-01-05 03:00:00,2005-01-05 12:00:00,6,2005,NA,0.987193942070007,2.22633957862854,43.9707798957825,61.7123240232468,65.8907495473934,65.9716245513388,55.6584291297496,28.7487862566659,"Colorado_Springs","high",0.1,"Dry"
5,0.52,18,0.0288888888888889,0.52,2005-01-29 10:00:00,2005-01-30 03:00:00,10,2005,NA,0.818589866161346,4.21101903915405,24.9264974200869,106.640801034318,56.3936758293013,62.5169724080918,80.5607654928629,76.6257406374271,"Colorado_Springs","high",0.1,"Dry"
6,0.01,1,0.01,0.01,2005-01-30 14:00:00,2005-01-30 14:00:00,11,2005,NA,0.905334830284119,0.883918106555939,22.4822841882706,21.907031416893,0.813211646769984,0.813211646769984,-2.42293076353274,-2.62588189349093,"Colorado_Springs","high",0.1,"Dry"
7,0.05,1,0.05,0.05,2005-01-31 03:00:00,2005-01-31 03:00:00,13,2005,NA,0.902712762355804,1.04540276527405,21.7541425228119,21.8707509040833,66.117614153389,66.1126746092093,13.6492850084281,0.533170451178206,"Colorado_Springs","high",0.1,"Dry"
14,0.12,6,0.02,0.12,2005-03-13 03:00:00,2005-03-13 08:00:00,110,2005,NA,8.33273661555722e-05,1.00626921653748,0.000505521405102627,11.5766089884182,65.7826939107976,65.8185305216755,99.9917191776529,99.9956332514503,"Colorado_Springs","high",0.1,"Dry"
17,0.12,6,0.02,0.12,2005-03-18 11:00:00,2005-03-18 16:00:00,82,2005,NA,0.0754669383168221,1.29146385192871,1.01899614797321,12.6898680242812,60.5488587786748,62.3336257342692,94.1564807869676,91.9700020045643,"Colorado_Springs","high",0.1,"Dry"
19,0.18,7,0.0257142857142857,0.18,2005-03-24 17:00:00,2005-03-24 23:00:00,87,2005,NA,0.145185768604279,1.8604052066803,2.22752463793404,23.5355743596137,59.3295783949834,62.7951082214924,92.1960136381607,90.5354991388849,"Colorado_Springs","high",0.1,"Dry"
21,0.15,8,0.01875,0.15,2005-03-26 00:00:00,2005-03-26 07:00:00,14,2005,NA,0.128372624516487,0.798961877822876,3.15116886841133,19.3044118334074,64.18875406169,65.1602471655,83.9325719937608,83.6764316074212,"Colorado_Springs","high",0.1,"Dry"
22,0.18,4,0.045,0.18,2005-03-29 13:00:00,2005-03-29 16:00:00,78,2005,NA,0.316716283559799,2.71429133415222,5.46174324559979,26.0042410509341,58.9351679684225,62.3872890623874,88.3315295018351,78.9967212082753,"Colorado_Springs","high",0.1,"Dry"
24,0.17,7,0.0242857142857143,0.17,2005-04-05 05:00:00,2005-04-05 11:00:00,128,2005,NA,0.12053020298481,1.80577027797699,1.37977211739053,20.9691045534801,61.6569760824564,63.8873389214923,93.3252748450462,93.4199759752662,"Colorado_Springs","high",0.1,"Dry"
26,0.71,19,0.0373684210526316,0.71,2005-04-24 12:00:00,2005-04-25 06:00:00,329,2005,NA,1.60994493961334,8.02718448638916,34.3780797282766,143.877206456938,52.7153100646664,59.436660664468,79.9438403048646,76.10595828564,"Colorado_Springs","high",0.1,"Dry"
33,0.09,1,0.09,0.09,2005-05-05 17:00:00,2005-05-05 17:00:00,71,2005,NA,0.0154812838882208,0.846746563911438,0.237349832314067,6.50795860109884,62.8860474542395,63.9648892349543,98.1716744362437,96.3529295918694,"Colorado_Springs","high",0.1,"Dry"
34,0.12,1,0.12,0.12,2005-05-06 18:00:00,2005-05-06 18:00:00,25,2005,NA,0.508240580558777,1.80721366405487,39.4437270285562,17.2561566959484,55.8470469031357,58.8201870268376,71.8771172071359,-128.577705473764,"Colorado_Springs","high",0.1,"Dry"
35,0.08,1,0.08,0.08,2005-05-11 12:00:00,2005-05-11 12:00:00,114,2005,NA,0.00161340646445751,0.678833246231079,0.03339634090662,4.23685995019332,64.8794001876222,65.4053241940049,99.7623265399249,99.2117667022462,"Colorado_Springs","high",0.1,"Dry"
36,0.12,2,0.06,0.12,2005-05-13 16:00:00,2005-05-13 17:00:00,52,2005,NA,0.0709531828761101,1.44964468479156,0.675287657926674,12.7368501925357,58.5280681572487,61.4550921796029,95.1054776649416,94.698158118226,"Colorado_Springs","high",0.1,"Dry"
37,0.1,2,0.05,0.1,2005-05-14 15:00:00,2005-05-14 16:00:00,22,2005,NA,0.0295570250600576,0.779604315757751,0.27456426306162,8.59216078591999,63.0075138428123,63.9066679991896,96.2087145411286,96.8044794563022,"Colorado_Springs","high",0.1,"Dry"
42,0.32,2,0.16,0.32,2005-06-02 17:00:00,2005-06-02 18:00:00,70,2005,NA,57.0225791931152,77.7633209228516,308.734082183964,457.431718356907,4.62069371678779,24.929082395397,26.6716254959238,32.5070672202322,"Colorado_Springs","high",0.1,"Dry"
43,0.83,8,0.10375,0.83,2005-06-03 16:00:00,2005-06-03 23:00:00,22,2005,NA,57.0225791931152,77.7633209228516,306.675424351124,412.216989530716,4.62069371678779,19.4114453793601,26.6716254959238,25.6034001169492,"Colorado_Springs","high",0.1,"Dry"
46,0.22,5,0.044,0.22,2005-06-11 21:00:00,2005-06-12 01:00:00,25,2005,NA,1.07598996162415,4.07686710357666,25.0730253309011,35.9741665493057,54.6090804071781,55.9899034404412,73.6074310423272,30.302692915661,"Colorado_Springs","high",0.1,"Dry"
49,0.53,4,0.1325,0.53,2005-06-21 15:00:00,2005-06-21 18:00:00,146,2005,NA,1.78028082847595,18.5100479125977,40.7528723430005,108.627724403515,51.5820368092424,55.049508395285,90.3820841691916,62.4839123098839,"Colorado_Springs","high",0.1,"Dry"
52,0.43,3,0.143333333333333,0.43,2005-07-14 17:00:00,2005-07-14 19:00:00,312,2005,NA,1.48657858371735,14.3254327774048,15.2338454787832,81.8137616518825,52.7028008862943,56.7573873206361,89.6228015808214,81.3798495861818,"Colorado_Springs","high",0.1,"Dry"
53,0.08,1,0.08,0.08,2005-07-15 15:00:00,2005-07-15 15:00:00,20,2005,NA,0.0423920601606369,0.696049988269806,0.61539093637839,4.52932466659695,63.725070356684,64.7029487613848,93.909624182882,86.4131855921745,"Colorado_Springs","high",0.1,"Dry"
55,0.05,3,0.0166666666666667,0.05,2005-07-24 16:00:00,2005-07-24 18:00:00,24,2005,NA,0.0657726153731346,1.52628135681152,0.616618599767662,14.2532667999117,63.2236224746586,63.7445101989448,95.6906624666807,95.6738436989653,"Colorado_Springs","high",0.1,"Dry"
56,0.14,5,0.028,0.14,2005-07-25 13:00:00,2005-07-25 17:00:00,19,2005,NA,0.0657726153731346,1.52628135681152,0.450947784826894,14.0728389234118,63.2236224746586,63.7445101989448,95.6906624666807,96.7956160993452,"Colorado_Springs","high",0.1,"Dry"
57,0.26,3,0.0866666666666667,0.26,2005-07-26 02:00:00,2005-07-26 04:00:00,9,2005,NA,0.709173440933228,5.73292303085327,10.3646697066724,47.2174067609012,53.1456302163942,54.8963836185079,87.6298105326616,78.0490492433079,"Colorado_Springs","high",0.1,"Dry"
58,0.91,14,0.065,0.91,2005-07-26 12:00:00,2005-07-27 01:00:00,8,2005,NA,59.3074760437012,77.28662109375,320.114603340626,421.993417793885,3.95378953148077,19.31929361871,23.2629461549882,24.142275722182,"Colorado_Springs","high",0.1,"Dry"
59,0.09,1,0.09,0.09,2005-08-04 01:00:00,2005-08-04 01:00:00,192,2005,NA,0.108941823244095,0.845534145832062,1.29353884235024,6.34424088018204,64.4933186495333,64.8096583637826,87.1156210803422,79.6108176410678,"Colorado_Springs","high",0.1,"Dry"
60,0.35,6,0.0583333333333333,0.35,2005-08-04 08:00:00,2005-08-04 13:00:00,7,2005,NA,1.99232399463654,9.87779998779297,39.9160673469305,64.6938118822873,52.0759777810494,55.685488327569,79.8302861254666,38.3000225437956,"Colorado_Springs","high",0.1,"Dry"
61,0.1,5,0.02,0.1,2005-08-04 19:00:00,2005-08-04 23:00:00,6,2005,NA,1.02551639080048,0.771572351455688,38.2551461458206,10.4988882653415,62.6567649023111,63.9148806789298,-32.9125374782655,-264.373304858447,"Colorado_Springs","high",0.1,"Dry"
62,0.3,1,0.3,0.3,2005-08-10 17:00:00,2005-08-10 17:00:00,138,2005,NA,1.11891937255859,12.3186359405518,14.2894444665872,55.6534670014189,52.1732612108112,55.2956909384982,90.9168565581582,74.3242510547944,"Colorado_Springs","high",0.1,"Dry"
63,0.26,11,0.0236363636363636,0.26,2005-08-11 11:00:00,2005-08-11 21:00:00,18,2005,NA,1.1055326461792,2.79271745681763,58.0195185542107,45.9359632064588,58.5706392804174,61.9346297280365,60.41373095297,-26.3052181869843,"Colorado_Springs","high",0.1,"Dry"
64,0.38,7,0.0542857142857143,0.38,2005-08-13 18:00:00,2005-08-14 00:00:00,45,2005,NA,3.16626143455505,13.0883436203003,72.4107458591461,94.5916019633878,41.1314725673068,48.4132036933165,75.8085398243662,23.4490754399391,"Colorado_Springs","high",0.1,"Dry"
67,0.15,2,0.075,0.15,2005-08-16 15:00:00,2005-08-16 16:00:00,33,2005,NA,0.97809362411499,2.33659291267395,23.6024471819401,21.9320697898511,55.5885827760539,59.0238464794781,58.140178427757,-7.61614114898517,"Colorado_Springs","high",0.1,"Dry"
69,0.89,4,0.2225,0.89,2005-08-20 12:00:00,2005-08-20 15:00:00,39,2005,NA,77.0993423461914,96.5295562744141,431.772510007024,535.493122333166,5.42838164716223,17.5089255265605,20.1287716199445,19.3691773059992,"Colorado_Springs","high",0.1,"Dry"
72,0.02,1,0.02,0.02,2005-09-05 18:00:00,2005-09-05 18:00:00,244,2005,NA,0.000106288811366539,1.66808116436005,0.00117156996520862,1.67355694883645,62.5366666160911,63.7973398652122,99.9936280791584,99.9299952137259,"Colorado_Springs","high",0.1,"Dry"
74,0.15,1,0.15,0.15,2005-09-06 23:00:00,2005-09-06 23:00:00,10,2005,NA,0.105919294059277,2.47029948234558,0.94236033898278,18.4678824852017,59.6825620835459,62.2522856053196,95.7122893472534,94.8973016276344,"Colorado_Springs","high",0.1,"Dry"
76,0.15,1,0.15,0.15,2005-09-14 15:00:00,2005-09-14 15:00:00,115,2005,NA,0.125479280948639,2.56065082550049,1.38471950003486,18.9648485429716,57.8817620826432,60.8092707626232,95.0997113820033,92.6984942859033,"Colorado_Springs","high",0.1,"Dry"
78,0.3,4,0.075,0.3,2005-09-28 03:00:00,2005-09-28 06:00:00,130,2005,NA,0.529446959495544,6.61400270462036,6.35251464771318,50.2965279015334,55.8341753750854,60.2818759889874,91.9950598277547,87.3698743973945,"Colorado_Springs","high",0.1,"Dry"
79,0.32,35,0.00914285714285714,0.32,2005-10-09 10:00:00,2005-10-10 20:00:00,268,2005,NA,0.07906823605299,1.93447625637054,2.58356633327821,38.7575798764356,63.943892104167,65.0237576778903,95.9126799415291,93.3340359704735,"Colorado_Springs","high",0.1,"Dry"
81,0.14,3,0.0466666666666667,0.14,2005-10-30 15:00:00,2005-10-30 17:00:00,273,2005,NA,0.0332428850233555,1.98804438114166,0.127514690192811,15.5696057491668,63.6723967352845,64.9950861500012,98.327860014661,99.1810024463873,"Colorado_Springs","high",0.1,"Dry"
84,0.25,17,0.0147058823529412,0.25,2005-12-03 03:00:00,2005-12-03 19:00:00,441,2005,NA,0.000670152483507991,0.605041861534119,0.00474389485680149,5.68703560233189,66.2553743440406,66.3055367223483,99.8892386583287,99.9165840485532,"Colorado_Springs","high",0.1,"Dry"
1,0.06,13,0.00461538461538461,0.06,2009-01-03 19:00:00,2009-01-04 07:00:00,NA,2009,NA,0.737979292869568,0.744469344615936,51.8901496529579,52.1151638031006,0.813211646769984,0.813211646769984,0.871768836864137,0.431763298284563,"Colorado_Springs","high",0.1,"Norm"
10,0.1,3,0.0333333333333333,0.1,2009-03-24 22:00:00,2009-03-25 00:00:00,281,2009,NA,1.3827571820002e-05,0.746193885803223,9.22650624488597e-05,7.83985835573003,66.2467197626212,66.2509313302825,99.9981469197104,99.9988231284513,"Colorado_Springs","high",0.1,"Norm"
16,0.36,16,0.0225,0.36,2009-04-12 01:00:00,2009-04-12 16:00:00,16,2009,NA,0.498949438333511,4.67318868637085,7.62854631883374,58.3548536624203,56.1971082531088,61.6028261362833,89.3231480297666,86.9273147989292,"Colorado_Springs","high",0.1,"Norm"
17,0.52,18,0.0288888888888889,0.52,2009-04-17 01:00:00,2009-04-17 18:00:00,105,2009,NA,0.919937193393707,3.02928423881531,34.2402873287356,103.989622839308,56.8847412584299,61.0215946760097,69.6318628141189,67.0733613664067,"Colorado_Springs","high",0.1,"Norm"
19,0.46,5,0.092,0.46,2009-04-26 20:00:00,2009-04-27 00:00:00,204,2009,NA,1.06514120101929,8.9807825088501,24.1564785360824,88.9055229525038,53.1023085621191,57.4039575817064,88.1397728987463,72.8290462348581,"Colorado_Springs","high",0.1,"Norm"
21,0.1,5,0.02,0.1,2009-04-28 04:00:00,2009-04-28 08:00:00,22,2009,NA,0.307666391134262,0.59296703338623,8.98513101786375,10.967873419635,65.803957813585,65.9483585408411,48.1140815911324,18.0777287073872,"Colorado_Springs","high",0.1,"Norm"
25,0.2,6,0.0333333333333333,0.2,2009-05-03 14:00:00,2009-05-03 19:00:00,21,2009,NA,0.557101607322693,2.36322641372681,13.9392461897805,31.7302417358442,58.4859008686679,60.7799554924831,76.426227970085,56.0695241283522,"Colorado_Springs","high",0.1,"Norm"
